method,dataset,query_index,chain_broken,title_recall_at5,ExactMatch,F1
ETv3+PCEC_all32,hotpotqa,488,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,489,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,490,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,491,0,1.0,0.0,0.5455
ETv3+PCEC_all32,hotpotqa,492,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,493,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,494,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,495,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,496,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,497,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,498,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,499,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,500,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,501,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,502,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,503,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,504,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,505,0,1.0,0.0,0.125
ETv3+PCEC_all32,hotpotqa,506,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,507,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,508,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,509,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,510,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,511,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,512,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,513,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,514,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,515,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,516,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,517,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,518,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,519,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,520,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,521,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,522,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,523,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,524,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,525,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,526,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,527,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,528,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,529,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,530,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,531,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,532,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,533,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,534,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,535,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,536,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,537,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,538,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,539,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,540,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,541,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,542,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,543,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,544,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,545,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,546,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,547,1,0.5,0.0,0.4
ETv3+PCEC_all32,hotpotqa,548,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,549,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,550,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,551,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,552,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,553,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,554,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,555,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,556,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,557,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,558,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,559,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,560,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,561,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,562,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,563,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,564,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,565,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,566,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,567,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,568,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,569,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,570,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,571,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,572,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,573,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,574,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,575,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,576,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,577,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,578,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,579,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,580,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,581,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,582,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,583,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,584,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,585,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,586,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,587,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,588,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,589,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,590,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,591,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,592,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,593,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,594,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,595,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,596,0,1.0,0.0,0.2857
ETv3+PCEC_all32,hotpotqa,597,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,598,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,599,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,600,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,601,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,602,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,603,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,604,0,1.0,0.0,0.8571
ETv3+PCEC_all32,hotpotqa,605,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,606,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,607,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,608,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,609,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,610,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,611,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,612,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,613,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,614,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,615,0,1.0,0.0,0.8571
ETv3+PCEC_all32,hotpotqa,616,0,1.0,0.0,0.3636
ETv3+PCEC_all32,hotpotqa,617,0,1.0,0.0,0.2857
ETv3+PCEC_all32,hotpotqa,618,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,619,0,1.0,1.0,0.0
ETv3+PCEC_all32,hotpotqa,620,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,621,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,622,1,0.5,0.0,0.3333
ETv3+PCEC_all32,hotpotqa,623,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,624,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,625,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,626,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,627,0,1.0,0.0,0.8889
ETv3+PCEC_all32,hotpotqa,628,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,629,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,630,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,631,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,632,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,633,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,634,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,635,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,636,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,637,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,638,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,639,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,640,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,641,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,642,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,643,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,644,0,1.0,0.0,0.7273
ETv3+PCEC_all32,hotpotqa,645,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,646,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,647,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,648,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,649,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,650,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,651,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,652,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,653,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,654,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,655,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,656,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,657,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,658,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,659,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,660,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,661,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,662,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,663,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,664,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,665,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,666,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,667,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,668,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,669,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,670,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,671,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,672,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,673,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,674,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,675,0,1.0,0.0,0.9231
ETv3+PCEC_all32,hotpotqa,676,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,677,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,678,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,679,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,680,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,681,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,682,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,683,0,1.0,0.0,0.8889
ETv3+PCEC_all32,hotpotqa,684,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,685,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,686,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,687,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,688,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,689,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,690,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,691,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,692,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,693,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,694,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,695,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,696,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,697,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,698,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,699,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,700,1,0.5,0.0,0.8
ETv3+PCEC_all32,hotpotqa,701,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,702,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,703,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,704,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,705,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,706,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,707,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,708,0,1.0,0.0,0.3333
ETv3+PCEC_all32,hotpotqa,709,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,710,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,711,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,712,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,713,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,714,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,715,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,716,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,717,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,718,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,719,0,1.0,0.0,0.2857
ETv3+PCEC_all32,hotpotqa,720,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,721,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,722,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,723,1,0.5,0.0,0.0
ETv3+PCEC_all32,hotpotqa,724,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,725,0,1.0,0.0,0.3636
ETv3+PCEC_all32,hotpotqa,726,0,1.0,0.0,0.1667
ETv3+PCEC_all32,hotpotqa,727,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,728,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,729,0,1.0,0.0,0.5714
ETv3+PCEC_all32,hotpotqa,730,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,731,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,732,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,733,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,734,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,735,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,736,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,737,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,738,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,739,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,740,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,741,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,742,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,743,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,744,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,745,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,746,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,747,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,748,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,749,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,750,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,751,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,752,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,753,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,754,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,755,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,756,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,757,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,758,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,759,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,760,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,761,0,1.0,0.0,0.5714
ETv3+PCEC_all32,hotpotqa,762,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,763,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,764,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,765,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,766,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,767,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,768,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,769,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,770,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,771,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,772,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,773,1,0.5,1.0,1.0
ETv3+PCEC_all32,hotpotqa,774,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,775,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,776,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,777,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,778,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,779,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,780,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,781,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,782,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,783,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,784,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,785,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,786,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,787,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,788,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,789,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,790,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,791,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,792,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,793,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,794,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,795,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,796,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,797,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,798,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,799,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,800,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,801,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,802,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,803,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,804,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,805,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,806,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,807,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,808,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,809,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,810,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,811,1,0.5,0.0,0.75
ETv3+PCEC_all32,hotpotqa,812,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,813,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,814,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,815,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,816,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,817,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,818,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,819,1,0.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,820,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,821,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,822,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,823,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,824,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,825,0,1.0,0.0,1.0
ETv3+PCEC_all32,hotpotqa,826,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,827,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,828,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,829,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,830,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,831,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,832,0,1.0,0.0,0.5
ETv3+PCEC_all32,hotpotqa,833,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,834,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,835,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,836,0,1.0,0.0,0.3333
ETv3+PCEC_all32,hotpotqa,837,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,838,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,839,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,840,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,841,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,842,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,843,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,844,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,845,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,846,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,847,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,848,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,849,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,850,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,851,1,0.5,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,852,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,853,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,854,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,855,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,856,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,857,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,858,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,859,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,860,0,1.0,0.0,0.8
ETv3+PCEC_all32,hotpotqa,861,0,1.0,0.0,0.4
ETv3+PCEC_all32,hotpotqa,862,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,863,0,1.0,0.0,0.8571
ETv3+PCEC_all32,hotpotqa,864,0,1.0,0.0,0.0
ETv3+PCEC_all32,hotpotqa,865,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,866,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,867,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,868,0,1.0,0.0,0.9091
ETv3+PCEC_all32,hotpotqa,869,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,870,0,1.0,1.0,1.0
ETv3+PCEC_all32,hotpotqa,871,0,1.0,0.0,0.6667
ETv3+PCEC_all32,hotpotqa,872,0,1.0,0.0,0.75
ETv3+PCEC_all32,hotpotqa,873,0,1.0,0.0,0.6667
