dataset,query_index,method,gold_title,source_best_gold_rank,hit_at_5,new_hit_at_5,selected_titles_json
MuSiQue,646,setr_faithful,Myanmar,79,0,0,"[""A Don"", ""Geography of Pakistan"", ""Indo-Pakistani wars and conflicts"", ""2016 FIFA Club World Cup"", ""A Lim""]"
MuSiQue,646,source_order,Myanmar,79,0,0,"[""2016 FIFA Club World Cup"", ""A Don"", ""A Lim"", ""A Kiom"", ""Geography of Pakistan""]"
MuSiQue,647,dbec_selective,Anti-aircraft warfare,10,0,0,"[""United States"", ""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,rankgpt_rank5_no_think,Anti-aircraft warfare,10,0,0,"[""Nigeria"", ""Nigeria"", ""Nigeria"", ""List of South American countries by population"", ""Egypt""]"
MuSiQue,647,rankgpt_select5_no_think,Anti-aircraft warfare,10,0,0,"[""Myanmar"", ""Nigeria"", ""Nigeria"", ""Nigeria"", ""Sokoto State""]"
MuSiQue,647,setr_faithful,Anti-aircraft warfare,10,0,0,"[""Space Race"", ""Nigeria"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,source_order,Anti-aircraft warfare,10,0,0,"[""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak"", ""Myanmar""]"
MuSiQue,647,dbec_selective,Jews,79,0,0,"[""United States"", ""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,rankgpt_rank5_no_think,Jews,79,0,0,"[""Nigeria"", ""Nigeria"", ""Nigeria"", ""List of South American countries by population"", ""Egypt""]"
MuSiQue,647,rankgpt_select5_no_think,Jews,79,0,0,"[""Myanmar"", ""Nigeria"", ""Nigeria"", ""Nigeria"", ""Sokoto State""]"
MuSiQue,647,setr_faithful,Jews,79,0,0,"[""Space Race"", ""Nigeria"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,source_order,Jews,79,0,0,"[""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak"", ""Myanmar""]"
MuSiQue,666,dbec_selective,"Springfield, Illinois",24,0,0,"[""Indiana"", ""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Mississippi"", ""WEVJ""]"
MuSiQue,666,rankgpt_rank5_no_think,"Springfield, Illinois",24,0,0,"[""Jackson Township, Randolph County, Indiana"", ""Florida"", ""Ohio"", ""Greenwood Laboratory School"", ""Dildo Key""]"
MuSiQue,666,rankgpt_select5_no_think,"Springfield, Illinois",24,0,0,"[""Jackson Township, Randolph County, Indiana"", ""Florida"", ""Minneapolis"", ""Tallahassee, Florida"", ""CJXY-FM""]"
MuSiQue,666,setr_faithful,"Springfield, Illinois",24,0,0,"[""Mississippi"", ""Jackson Township, Randolph County, Indiana"", ""Tallahassee, Florida"", ""WIZE"", ""WEVJ""]"
MuSiQue,666,source_order,"Springfield, Illinois",24,0,0,"[""WIZE"", ""Mississippi"", ""WEVJ"", ""Minneapolis"", ""Mount View High School (Maine)""]"
MuSiQue,666,dbec_selective,"Randolph County, Illinois",27,0,0,"[""Indiana"", ""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Mississippi"", ""WEVJ""]"
MuSiQue,666,rankgpt_rank5_no_think,"Randolph County, Illinois",27,0,0,"[""Jackson Township, Randolph County, Indiana"", ""Florida"", ""Ohio"", ""Greenwood Laboratory School"", ""Dildo Key""]"
MuSiQue,666,rankgpt_select5_no_think,"Randolph County, Illinois",27,0,0,"[""Jackson Township, Randolph County, Indiana"", ""Florida"", ""Minneapolis"", ""Tallahassee, Florida"", ""CJXY-FM""]"
MuSiQue,666,setr_faithful,"Randolph County, Illinois",27,0,0,"[""Mississippi"", ""Jackson Township, Randolph County, Indiana"", ""Tallahassee, Florida"", ""WIZE"", ""WEVJ""]"
MuSiQue,666,source_order,"Randolph County, Illinois",27,0,0,"[""WIZE"", ""Mississippi"", ""WEVJ"", ""Minneapolis"", ""Mount View High School (Maine)""]"
MuSiQue,668,dbec_selective,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Colorado Territory"", ""Klondike Gold Rush"", ""Salt Lake City"", ""Mill City, Butte County, California""]"
MuSiQue,668,rankgpt_rank5_no_think,"History of Sacramento, California",73,0,0,"[""Pete Harman"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Millwood, South Africa""]"
MuSiQue,668,rankgpt_select5_no_think,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Millwood, South Africa""]"
MuSiQue,668,setr_faithful,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Arizona"", ""Mill City, Butte County, California"", ""Klondike Gold Rush""]"
MuSiQue,668,source_order,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Pete Harman""]"
MuSiQue,668,dbec_selective,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Colorado Territory"", ""Klondike Gold Rush"", ""Salt Lake City"", ""Mill City, Butte County, California""]"
MuSiQue,668,rankgpt_rank5_no_think,California Gold Rush,10,0,0,"[""Pete Harman"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Millwood, South Africa""]"
MuSiQue,668,rankgpt_select5_no_think,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Millwood, South Africa""]"
MuSiQue,668,setr_faithful,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Arizona"", ""Mill City, Butte County, California"", ""Klondike Gold Rush""]"
MuSiQue,668,source_order,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Pete Harman""]"
MuSiQue,690,dbec_selective,Jerome Quinn,76,0,0,"[""Kaunas County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,690,rankgpt_rank5_no_think,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]"
MuSiQue,690,rankgpt_select5_no_think,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]"
MuSiQue,690,setr_faithful,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""Baranya County"", ""Randolph County, Illinois"", ""Kaunas County"", ""Aqqala County""]"
MuSiQue,690,source_order,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,690,dbec_selective,John C. Petersen,69,0,0,"[""Kaunas County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,690,rankgpt_rank5_no_think,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]"
MuSiQue,690,rankgpt_select5_no_think,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]"
MuSiQue,690,setr_faithful,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""Baranya County"", ""Randolph County, Illinois"", ""Kaunas County"", ""Aqqala County""]"
MuSiQue,690,source_order,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,697,dbec_selective,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Roman Republic"", ""Iron Curtain"", ""Bernd Baumgart"", ""Graham Oberlin-Brown""]"
MuSiQue,697,rankgpt_rank5_no_think,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Literature of East Germany"", ""Alfred Kurella"", ""Strasbourg"", ""History of Germany (1945–1990)""]"
MuSiQue,697,rankgpt_select5_no_think,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Literature of East Germany"", ""Alfred Kurella"", ""Liechtenstein"", ""History of Germany (1945–1990)""]"
MuSiQue,697,setr_faithful,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Literature of East Germany"", ""Iron Curtain"", ""Bernd Baumgart"", ""Graham Oberlin-Brown""]"
MuSiQue,697,source_order,Heinz-Josef Große,21,0,0,"[""Iron Curtain"", ""Ilona Richter"", ""Bernd Baumgart"", ""Graham Oberlin-Brown"", ""Literature of East Germany""]"
MuSiQue,704,dbec_selective,Saudi Arabia,58,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]"
MuSiQue,704,rankgpt_rank5_no_think,Saudi Arabia,58,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Jordan"", ""Israel""]"
MuSiQue,704,rankgpt_select5_no_think,Saudi Arabia,58,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Near East"", ""Jordan""]"
MuSiQue,704,setr_faithful,Saudi Arabia,58,0,0,"[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]"
MuSiQue,704,source_order,Saudi Arabia,58,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Israel"", ""Near East""]"
MuSiQue,704,dbec_selective,Geography of Saudi Arabia,72,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]"
MuSiQue,704,rankgpt_rank5_no_think,Geography of Saudi Arabia,72,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Jordan"", ""Israel""]"
MuSiQue,704,rankgpt_select5_no_think,Geography of Saudi Arabia,72,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Near East"", ""Jordan""]"
MuSiQue,704,setr_faithful,Geography of Saudi Arabia,72,0,0,"[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]"
MuSiQue,704,source_order,Geography of Saudi Arabia,72,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Israel"", ""Near East""]"
MuSiQue,723,dbec_selective,"History of Austin, Texas",27,0,0,"[""History of Georgia (U.S. state)"", ""Alexandre de Lesseps"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)""]"
MuSiQue,723,rankgpt_rank5_no_think,"History of Austin, Texas",27,0,0,"[""Beyoncé"", ""Beyoncé"", ""Savannah, Georgia"", ""Bangladesh"", ""Tennessee""]"
MuSiQue,723,rankgpt_select5_no_think,"History of Austin, Texas",27,0,0,"[""Beyoncé"", ""Savannah, Georgia"", ""Charleston, South Carolina"", ""Minneapolis"", ""Ted Wright Stadium""]"
MuSiQue,723,setr_faithful,"History of Austin, Texas",27,0,0,"[""Beyoncé"", ""Savannah, Georgia"", ""Tallahassee, Florida"", ""History of Georgia (U.S. state)"", ""Destiny's Child""]"
MuSiQue,723,source_order,"History of Austin, Texas",27,0,0,"[""History of Georgia (U.S. state)"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)"", ""List of capitals in the United States""]"
MuSiQue,735,dbec_selective,WWNQ,88,0,0,"[""Minnesota State Capitol"", ""Zubly Cemetery"", ""Oklahoma City"", ""List of capitals in the United States"", ""Hobcaw Barony""]"
MuSiQue,735,rankgpt_rank5_no_think,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Charleston, South Carolina"", ""History of Georgia (U.S. state)""]"
MuSiQue,735,rankgpt_select5_no_think,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Chihuahua (state)"", ""Winyah Bay""]"
MuSiQue,735,setr_faithful,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Hobcaw Barony"", ""Forest Acres, South Carolina""]"
MuSiQue,735,source_order,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Hobcaw Barony"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Forest Acres, South Carolina""]"
MuSiQue,736,dbec_selective,"Cleveland, North Carolina",55,0,0,"[""The Definitive Collection (Eric Carmen album)"", ""Hungry Eyes"", ""Hungry Eyes"", ""She's Like the Wind"", ""Dirty Dancing""]"
MuSiQue,736,rankgpt_rank5_no_think,"Cleveland, North Carolina",55,0,0,"[""Dirty Dancing"", ""Hungry Eyes"", ""Hungry Eyes"", ""She's Like the Wind"", ""Pretty in Pink""]"
MuSiQue,736,rankgpt_select5_no_think,"Cleveland, North Carolina",55,0,0,"[""Dirty Dancing"", ""Robert Abel (animator)"", ""Zoltán Huszárik"", ""1909 World Figure Skating Championships"", ""Pretty in Pink""]"
MuSiQue,736,setr_faithful,"Cleveland, North Carolina",55,0,0,"[""Hungry Eyes"", ""The Definitive Collection (Eric Carmen album)"", ""Robert Abel (animator)"", ""Hungry Eyes"", ""She's Like the Wind""]"
MuSiQue,736,source_order,"Cleveland, North Carolina",55,0,0,"[""Hungry Eyes"", ""Hungry Eyes"", ""The Definitive Collection (Eric Carmen album)"", ""She's Like the Wind"", ""Dirty Dancing""]"
MuSiQue,759,dbec_selective,Paula Santiago,23,0,0,"[""Louis Chedid"", ""History of the west coast of North America"", ""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana""]"
MuSiQue,759,rankgpt_rank5_no_think,Paula Santiago,23,0,0,"[""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza"", ""Manuel Balbi""]"
MuSiQue,759,rankgpt_select5_no_think,Paula Santiago,23,0,0,"[""Sergio Villanueva"", ""Spain"", ""Pedro Álvares Cabral"", ""Francisco de Eliza"", ""Santa Cruz de las Flores, Tlajomulco de Zúñiga, Jalisco""]"
MuSiQue,759,setr_faithful,Paula Santiago,23,0,0,"[""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,759,source_order,Paula Santiago,23,0,0,"[""Vicente Yáñez Pinzón"", ""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,759,dbec_selective,Sebastian Cabot (explorer),7,0,0,"[""Louis Chedid"", ""History of the west coast of North America"", ""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana""]"
MuSiQue,759,rankgpt_rank5_no_think,Sebastian Cabot (explorer),7,0,0,"[""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza"", ""Manuel Balbi""]"
MuSiQue,759,rankgpt_select5_no_think,Sebastian Cabot (explorer),7,0,0,"[""Sergio Villanueva"", ""Spain"", ""Pedro Álvares Cabral"", ""Francisco de Eliza"", ""Santa Cruz de las Flores, Tlajomulco de Zúñiga, Jalisco""]"
MuSiQue,759,setr_faithful,Sebastian Cabot (explorer),7,0,0,"[""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,759,source_order,Sebastian Cabot (explorer),7,0,0,"[""Vicente Yáñez Pinzón"", ""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,769,dbec_selective,"Springfield, Illinois",28,0,0,"[""Indiana"", ""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Ohio"", ""KKSS""]"
MuSiQue,769,rankgpt_rank5_no_think,"Springfield, Illinois",28,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Randolph County, Illinois"", ""Tallahassee, Florida"", ""Kentucky State Capitol""]"
MuSiQue,769,rankgpt_select5_no_think,"Springfield, Illinois",28,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Tallahassee, Florida"", ""Randolph County, Illinois"", ""Kentucky State Capitol""]"
MuSiQue,769,setr_faithful,"Springfield, Illinois",28,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""List of capitals in the United States"", ""WIZE"", ""Ohio""]"
MuSiQue,769,source_order,"Springfield, Illinois",28,0,0,"[""WIZE"", ""Ohio"", ""KKSS"", ""WLUJ"", ""WHOS""]"
MuSiQue,769,dbec_selective,"Randolph County, Illinois",31,0,0,"[""Indiana"", ""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Ohio"", ""KKSS""]"
MuSiQue,769,rankgpt_rank5_no_think,"Randolph County, Illinois",31,1,1,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Randolph County, Illinois"", ""Tallahassee, Florida"", ""Kentucky State Capitol""]"
MuSiQue,769,rankgpt_select5_no_think,"Randolph County, Illinois",31,1,1,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Tallahassee, Florida"", ""Randolph County, Illinois"", ""Kentucky State Capitol""]"
MuSiQue,769,setr_faithful,"Randolph County, Illinois",31,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""List of capitals in the United States"", ""WIZE"", ""Ohio""]"
MuSiQue,769,source_order,"Randolph County, Illinois",31,0,0,"[""WIZE"", ""Ohio"", ""KKSS"", ""WLUJ"", ""WHOS""]"
MuSiQue,774,dbec_selective,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,774,rankgpt_rank5_no_think,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Jordan"", ""Switzerland""]"
MuSiQue,774,rankgpt_select5_no_think,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Dodi Island"", ""Ban Pha Tang""]"
MuSiQue,774,setr_faithful,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""FIFA World Cup"", ""A Lim""]"
MuSiQue,774,source_order,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,774,dbec_selective,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,774,rankgpt_rank5_no_think,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Jordan"", ""Switzerland""]"
MuSiQue,774,rankgpt_select5_no_think,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Dodi Island"", ""Ban Pha Tang""]"
MuSiQue,774,setr_faithful,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""FIFA World Cup"", ""A Lim""]"
MuSiQue,774,source_order,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,803,dbec_selective,South Central Coast,5,0,0,"[""Hạ Hòa District"", ""Zone 5 Military Museum, Danang"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
MuSiQue,803,rankgpt_rank5_no_think,South Central Coast,5,1,1,"[""Zone 5 Military Museum, Danang"", ""South Central Coast"", ""Hạ Hòa District"", ""Châu Đức District"", ""Locate Triulzi railway station""]"
MuSiQue,803,rankgpt_select5_no_think,South Central Coast,5,1,1,"[""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""South Central Coast"", ""Lâm Đồng Province"", ""Northeast (Vietnam)""]"
MuSiQue,803,setr_faithful,South Central Coast,5,0,0,"[""Hạ Hòa District"", ""Zone 5 Military Museum, Danang"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
MuSiQue,803,source_order,South Central Coast,5,0,0,"[""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
MuSiQue,810,dbec_selective,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,810,rankgpt_rank5_no_think,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Tennessee""]"
MuSiQue,810,rankgpt_select5_no_think,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Tennessee""]"
MuSiQue,810,setr_faithful,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Danko Jones""]"
MuSiQue,810,source_order,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,810,dbec_selective,Pulaski High School,17,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,810,rankgpt_rank5_no_think,Pulaski High School,17,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Tennessee""]"
MuSiQue,810,rankgpt_select5_no_think,Pulaski High School,17,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Tennessee""]"
MuSiQue,810,setr_faithful,Pulaski High School,17,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Danko Jones""]"
MuSiQue,810,source_order,Pulaski High School,17,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,815,dbec_selective,Adult contemporary music,81,0,0,"[""Edward Fokczyński"", ""The Biggest Loser Brunei: Lose It All"", ""WXBQ-FM"", ""Labu, Temburong"", ""The Biggest Loser (season 1)""]"
MuSiQue,815,rankgpt_rank5_no_think,Adult contemporary music,81,0,0,"[""Labu, Temburong"", ""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""Labu dan Labi""]"
MuSiQue,815,rankgpt_select5_no_think,Adult contemporary music,81,0,0,"[""Labu, Temburong"", ""Labo M"", ""Ali Vincent"", ""The Biggest Loser (season 16)"", ""Embassy of the Philippines, Bandar Seri Begawan""]"
MuSiQue,815,setr_faithful,Adult contemporary music,81,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""The Biggest Loser (season 1)"", ""Labu dan Labi"", ""Ali Vincent""]"
MuSiQue,815,source_order,Adult contemporary music,81,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""The Biggest Loser (season 1)"", ""Labu dan Labi"", ""Ali Vincent""]"
MuSiQue,837,dbec_selective,Casa Loma,88,0,0,"[""Greifensee Castle"", ""Born a Lion"", ""Krimulda Castle"", ""We Sweat Blood"", ""Baynard's Castle""]"
MuSiQue,837,rankgpt_rank5_no_think,Casa Loma,88,1,1,"[""Danko Jones"", ""Robert Fitz Richard"", ""Windsor Castle"", ""Edeline Lee"", ""Casa Loma""]"
MuSiQue,837,rankgpt_select5_no_think,Casa Loma,88,0,0,"[""Danko Jones"", ""Robert Fitz Richard"", ""BC Lions"", ""Windsor Castle"", ""Robert Perew""]"
MuSiQue,837,setr_faithful,Casa Loma,88,0,0,"[""Danko Jones"", ""Baynard's Castle"", ""Born a Lion"", ""We Sweat Blood"", ""Robert Fitz Richard""]"
MuSiQue,837,source_order,Casa Loma,88,0,0,"[""Born a Lion"", ""We Sweat Blood"", ""Baynard's Castle"", ""Robert Fitz Richard"", ""Danko Jones""]"
MuSiQue,863,dbec_selective,South Central Coast,5,0,0,"[""Lâm Thao District"", ""John Phan"", ""Robert Perew"", ""Hạ Hòa District"", ""Việt Yên District""]"
MuSiQue,863,rankgpt_rank5_no_think,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Northeast (Vietnam)"", ""Châu Đức District"", ""Ban Nampo""]"
MuSiQue,863,rankgpt_select5_no_think,South Central Coast,5,1,1,"[""John Phan"", ""Lâm Thao District"", ""Northeast (Vietnam)"", ""South Central Coast"", ""Châu Đức District""]"
MuSiQue,863,setr_faithful,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]"
MuSiQue,863,source_order,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]"
MuSiQue,886,dbec_selective,César Gabriel de Choiseul,33,0,0,"[""Maria Theresa of Naples and Sicily"", ""Klejwy PGR"", ""Ashkenazi Jews"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin""]"
MuSiQue,886,rankgpt_rank5_no_think,César Gabriel de Choiseul,33,0,0,"[""Szlachta"", ""Spain"", ""Taher District"", ""Philip III of Spain"", ""Renault FT""]"
MuSiQue,886,rankgpt_select5_no_think,César Gabriel de Choiseul,33,0,0,"[""Spain"", ""Marie Anne de Bourbon"", ""1939 German ultimatum to Lithuania"", ""Ashkenazi Jews"", ""Renault FT""]"
MuSiQue,886,setr_faithful,César Gabriel de Choiseul,33,0,0,"[""Kaliningrad"", ""Middle Ages"", ""Maria Theresa of Naples and Sicily"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin""]"
MuSiQue,886,source_order,César Gabriel de Choiseul,33,0,0,"[""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin"", ""Kaliningrad"", ""Ashkenazi Jews"", ""Ashkenazi Jews""]"
MuSiQue,892,dbec_selective,Scion (automobile),5,0,0,"[""Toyota"", ""Acura Legend"", ""1973 oil crisis"", ""Acura RL"", ""Acura RLX""]"
MuSiQue,892,rankgpt_rank5_no_think,Scion (automobile),5,1,1,"[""Scion (automobile)"", ""Acura RL"", ""Acura Legend"", ""Scion Fuse"", ""Michael Waltrip Racing""]"
MuSiQue,892,rankgpt_select5_no_think,Scion (automobile),5,1,1,"[""Acura RL"", ""Scion (automobile)"", ""Scion xB"", ""Acura RDX"", ""Nissan Rogue""]"
MuSiQue,892,setr_faithful,Scion (automobile),5,0,0,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Acura RL"", ""Acura RLX""]"
MuSiQue,892,source_order,Scion (automobile),5,0,0,"[""1973 oil crisis"", ""Acura Legend"", ""Acura RL"", ""Acura RLX"", ""Toyota""]"
MuSiQue,901,dbec_selective,Minneapolis,22,0,0,"[""New York City"", ""Ohio River"", ""Write This Down (band)"", ""New York City"", ""Allegheny River""]"
MuSiQue,901,rankgpt_rank5_no_think,Minneapolis,22,0,0,"[""Write This Down (band)"", ""Allegheny River"", ""Ohio River"", ""Jennings Randolph Bridge"", ""Proctorville, Ohio""]"
